Time (days),Strength of Memory,Learning Method,Material Complexity,Information Relevance,Presentation Type,Sleep Quality,Stress Level,Memory Retention (%)
5.191861537043386,0.7896869758176783,Listening,Medium,Medium,Auditory,Poor,Moderate,0.0
2.587274085476722,0.948475187290619,Listening,Medium,High,Auditory,Average,Low,4.859578695121053
4.731768694081014,2.38547158389604,Watching,Medium,Medium,Auditory,Good,Moderate,19.726322583634637
1.9674431996741832,4.166582776969893,Watching,High,High,Textual,Average,Moderate,59.88516921674617
0.6604844801660414,4.496800596702722,Doing,Low,Low,Textual,Good,High,89.37967747552634
6.948814388865567,1.6016483302740534,Doing,High,Medium,Auditory,Good,High,13.731694834152597
1.1777904047211352,3.0846637590755632,Watching,Medium,High,Auditory,Good,Low,67.82076036048315
6.92010485834802,3.957642467116702,Listening,Medium,High,Visual,Poor,Moderate,17.00274296426596
6.843231534708487,1.799732434638239,Doing,High,Medium,Visual,Average,Low,0.0
5.577344916965473,2.3405348153132293,Doing,High,Low,Textual,Average,High,9.381438126914643
4.650018438365783,2.857883912085713,Listening,High,High,Auditory,Average,High,21.753557023435317
4.086868646732484,1.1069368088362146,Doing,Low,Medium,Auditory,Good,High,10.3241942107194
6.076100663107059,0.6169203217660114,Doing,High,Low,Textual,Poor,Low,11.051157333864884
2.097132699174467,1.187626141932275,Listening,Low,High,Auditory,Poor,High,13.60605792493099
3.327000366145652,3.3208412956409004,Watching,Low,Low,Visual,Poor,Moderate,42.38946873090814
4.373790788628863,0.8312821769015675,Listening,High,High,Auditory,Poor,High,1.7511777260912362
2.9372142834994888,1.3536336418255774,Watching,Medium,Medium,Textual,Good,Low,12.398559802183462
3.049656533222849,2.0203424856288668,Watching,Medium,Medium,Textual,Good,High,27.09013947917495
2.3789642057643827,0.8504152893786485,Listening,Low,Medium,Auditory,Poor,Low,7.167867172866735
3.9931995351232983,1.362646720227355,Watching,Low,Low,Textual,Poor,Moderate,14.398659035991596
5.968964243304301,4.6007140504258,Doing,Low,Low,Visual,Average,High,39.5196742613728
1.4905458082435588,0.5868460950214314,Watching,Medium,Medium,Visual,Good,Low,10.270554825495443
6.547587967398746,3.4404436587846297,Watching,Low,High,Visual,Poor,Moderate,18.91356735054135
4.854704810862785,2.229840189118332,Watching,Low,Low,Auditory,Good,Moderate,15.123261517652905
5.780585167492208,3.52691932744567,Listening,Medium,Low,Textual,Average,High,23.361542449099648
3.937715779147081,3.1491127416353204,Watching,High,High,Visual,Poor,Moderate,35.14588448099499
5.478665239826038,1.5057443945958993,Watching,Medium,High,Textual,Good,Moderate,11.720611999104234
0.2117827416423237,4.312442694080248,Doing,High,Medium,Textual,Good,Low,100.0
5.746824930978793,2.7137317217421053,Listening,High,Low,Textual,Good,Low,16.156421901148903
0.376958127689029,4.201412085110623,Listening,Low,High,Visual,Good,Low,93.98811120023056
6.240402296903751,2.3270564128469866,Listening,Low,High,Textual,Good,High,7.913756574488199
6.944542955946639,4.931084992618576,Doing,High,Medium,Visual,Good,Moderate,26.88769743763521
2.129065489019767,3.9672021132558335,Doing,Low,Medium,Visual,Average,High,60.33232515206355
1.5511980383719763,4.8467759230065806,Doing,High,Low,Visual,Good,High,75.8416347649351
5.3810072106204805,2.814469155094365,Watching,Low,High,Auditory,Average,Low,18.10850212150901
1.8458817523497475,2.6316100953081523,Doing,Medium,Medium,Textual,Average,Moderate,57.62408063857165
6.072380443888203,3.89954214196366,Listening,High,Low,Auditory,Good,High,29.70803767341176
0.8096138858865893,4.461310683560436,Doing,High,Medium,Auditory,Poor,High,77.3780213932651
0.969090855017572,4.838656081395011,Listening,Low,Low,Auditory,Good,High,83.05370926634785
6.856145730194248,1.9604835771462488,Listening,Medium,High,Auditory,Average,High,6.195241619125147
4.749488398063032,4.094170582291875,Watching,Low,Medium,Visual,Good,Low,37.83511830411002
5.943521848559774,1.447905189359915,Listening,Medium,Low,Visual,Good,High,3.36576572907838
2.3378727037254743,2.9550845603545035,Watching,Low,Low,Textual,Good,Low,49.1569448666386
4.76773787169217,1.3093166678413963,Watching,High,High,Textual,Average,Moderate,5.501736802951769
4.200268608429321,2.063288127876525,Doing,Medium,Medium,Visual,Average,High,21.75745660987369
4.261735828848334,4.691112652429067,Listening,Medium,Low,Textual,Average,Low,41.21763953241241
4.809473970810279,1.1574081489788874,Watching,Low,Low,Textual,Poor,Low,18.6488713787451
4.06997829459078,3.3458040281083843,Doing,Medium,Low,Auditory,Poor,High,39.01745381478968
3.0605303481883954,3.168294228173315,Listening,Low,Low,Auditory,Poor,Low,40.04769111173272
2.003866591225773,1.0433225871904392,Listening,Medium,Medium,Auditory,Poor,High,11.960420129949377
5.403211183301094,1.9669056969596543,Doing,Low,Medium,Auditory,Good,Low,13.700134759038336
1.661279767021985,3.033416770318696,Doing,Low,Low,Auditory,Poor,Low,74.38077117234732
4.877244712465457,1.342303740448206,Watching,Low,Medium,Visual,Poor,Moderate,0.0
1.709996476280354,4.102806453857669,Listening,High,Medium,Auditory,Poor,High,67.20012416698785
4.414778172685732,4.874704292906374,Watching,Medium,High,Auditory,Good,Moderate,42.30326894650098
5.254840043190299,1.4664172998311242,Doing,High,High,Visual,Poor,Low,11.778380162173868
1.6091258334551206,1.3411038415575915,Doing,High,Low,Auditory,Poor,High,37.94996284404185
0.5136087759430271,2.5472078230885007,Doing,High,High,Textual,Poor,Moderate,98.31829640312036
1.0037188266598012,3.8649437471301447,Watching,High,Medium,Visual,Average,High,79.6194653041378
4.281379074170076,1.7672027460586313,Listening,Medium,Low,Textual,Poor,High,9.547759660954046
5.961180202957575,0.5894595891377619,Listening,Medium,High,Textual,Poor,Moderate,5.763008847199781
0.4104780665244282,2.935492826148023,Doing,High,Low,Visual,Poor,Moderate,100.0
5.165643687387359,4.804702554952884,Doing,Medium,Low,Visual,Good,Moderate,46.55983056995797
2.45509865705536,2.260745849331255,Watching,Medium,High,Auditory,Poor,Low,40.81518921878626
3.401845752444706,2.390605493823952,Doing,Low,Medium,Visual,Poor,Moderate,32.01183249802195
6.509130893934403,4.860057727013171,Doing,Medium,Medium,Visual,Average,Moderate,35.82962684473251
2.390603382677334,3.6257342523202776,Doing,High,High,Auditory,Average,Low,68.14774950385709
3.310824844182454,3.736273652789564,Watching,Medium,High,Auditory,Good,Moderate,50.3583568502004
0.1944086618486996,3.0321590241698044,Watching,High,High,Visual,Good,High,94.57950889263223
0.6630311680333847,4.885741448884588,Listening,Medium,High,Auditory,Poor,High,88.4725609411106
1.88428197883001,3.599899179915002,Listening,High,Low,Auditory,Average,High,65.43445808077199
0.2921804616654134,4.527647382223263,Watching,Medium,Medium,Auditory,Good,Low,100.0
4.456489749732931,3.647204895799496,Doing,Medium,Medium,Textual,Good,Moderate,34.2565621814346
3.042148661931196,3.8080212117817815,Doing,Medium,High,Auditory,Average,High,55.79624508590716
3.882201898823352,1.8068491496401091,Listening,High,Medium,Textual,Poor,Low,12.62548322092664
1.305065582684674,1.8656541410621852,Listening,Low,Medium,Visual,Average,Low,55.85460779400597
2.1419310031126515,4.023430923092132,Watching,High,Medium,Textual,Poor,Low,67.37303699440898
4.680388876483804,1.835178301264548,Doing,Medium,High,Textual,Poor,Low,15.617565329889032
6.760588793049759,3.032465318606892,Listening,High,High,Textual,Average,Low,14.381373488112596
0.4478757378552435,1.622085399080159,Doing,Medium,Medium,Textual,Poor,High,78.29790876156228
6.243651813901336,4.176425213640812,Doing,Medium,High,Textual,Good,Low,30.552683598952147
4.080480289047339,0.997256080524605,Watching,Low,Medium,Textual,Average,Moderate,0.0
3.991045010613804,4.23250987892749,Watching,Medium,High,Visual,Good,High,36.62381097044546
3.5519218929335468,3.212284102284208,Listening,Medium,Medium,Visual,Poor,Low,29.64703719185609
0.5788191927388654,1.3410929067218478,Listening,Medium,High,Visual,Poor,High,61.79402849942037
0.7201502769795086,2.939159234777532,Watching,Low,Medium,Textual,Average,High,76.46479355858116
4.246292839047694,1.771244765813032,Doing,High,High,Auditory,Average,Moderate,20.09113518599907
2.4526141429053525,1.9556030062872347,Watching,Low,High,Textual,Poor,Low,20.73199226754396
6.429149659385996,2.081876187185961,Listening,High,Medium,Visual,Average,Moderate,2.049846725547151
2.9054747077803587,0.7849366113754442,Listening,Medium,Low,Textual,Poor,Low,2.9678972232129044
1.0886420650482236,4.936827579806378,Listening,High,Medium,Visual,Good,Low,86.95372392976738
5.0315599511640485,0.6419058265905084,Watching,High,Medium,Auditory,Average,High,0.8097919623999852
2.1241386079429683,3.481235929329253,Watching,High,Low,Auditory,Good,Low,55.55934498372064
3.725745120755663,2.1705244149084377,Doing,High,High,Visual,Average,High,26.529333388964066
4.9150462199856735,3.4070463092601453,Listening,Medium,Low,Visual,Good,Moderate,15.512530534225814
6.311822367294286,2.103117138894127,Watching,Low,Medium,Textual,Poor,Low,14.768326297735898
5.566119244131565,3.5318779081648644,Listening,High,Low,Textual,Poor,Low,30.26787733981582
4.766891368321796,3.781559792607624,Doing,Medium,High,Textual,Poor,Moderate,41.42194062362354
4.7894689585264905,3.6074868817984016,Doing,Medium,Medium,Auditory,Poor,Moderate,48.0392724728789
6.626880043821397,1.0128289161116852,Listening,Medium,Medium,Auditory,Average,High,0.0
2.141186272726099,3.4560195559460807,Watching,Medium,High,Auditory,Good,Moderate,48.37837767500898
0.1076734499536931,1.759943972543438,Watching,High,High,Textual,Average,Low,99.59472310269604
1.976486459847571,0.6296061675620008,Doing,Low,Medium,Visual,Average,High,9.144114058145307
1.6034505194245336,2.366738023500293,Listening,Medium,High,Visual,Poor,Moderate,46.86068164494197
4.666658637286587,2.450943962617105,Watching,Low,Low,Textual,Average,Low,19.983968849013188
4.47261003838215,2.602283600086009,Doing,Low,Low,Textual,Good,Low,21.33774107306454
4.194883540662595,3.6717087442582232,Listening,Low,Low,Visual,Average,Low,41.52631231689233
0.2120797581452305,1.889797141141066,Doing,Medium,Low,Visual,Good,Moderate,100.0
5.128568575709467,1.9187623089676515,Listening,Medium,High,Auditory,Poor,High,5.227690235932652
2.332359846149892,0.7724851530856727,Doing,Medium,Low,Textual,Poor,Moderate,6.500823983507313
4.688886324145755,3.590695471965332,Watching,Low,Low,Auditory,Average,High,25.29754986105372
3.9403911566648575,3.055217411298128,Doing,Medium,Medium,Auditory,Good,Moderate,30.587001149306428
2.46484338545256,2.072413007122046,Listening,Medium,High,Visual,Poor,Low,27.56532625243629
1.0285762430183436,3.673350405128096,Doing,Low,High,Textual,Poor,Moderate,83.60641874417955
0.7514903938573185,2.9181098715209477,Watching,Medium,High,Visual,Average,High,77.06194629215926
5.837476498474342,2.6116022564174286,Watching,High,Medium,Auditory,Good,Moderate,5.92891563239216
6.43694304036275,2.8009604464750693,Doing,High,Medium,Textual,Poor,High,11.41071020813776
4.583537522673667,3.363566563701754,Watching,High,High,Auditory,Poor,Moderate,35.32852607748708
0.8136953925373352,3.4700117205856977,Listening,High,Low,Auditory,Good,High,78.30989174598056
2.873987796528861,1.8003101861332271,Listening,Low,Medium,Visual,Average,Low,24.71961928968107
5.129680480725585,1.1333451352601895,Watching,Medium,Medium,Textual,Average,Low,0.0
5.48076409966947,1.2048538153573345,Listening,High,Medium,Textual,Poor,High,0.0
0.9157084938085112,3.377258986563507,Doing,High,High,Textual,Poor,Low,90.0555199476798
0.1002119600331386,4.427929785952067,Doing,Medium,Low,Textual,Average,High,100.0
5.013745616576174,2.342733252554983,Watching,Low,Medium,Auditory,Average,High,22.319492048498415
2.5605136143048197,1.2628407214825808,Listening,High,Medium,Visual,Poor,Low,8.14735689099685
1.855921188165996,3.904711242322346,Watching,Medium,High,Textual,Good,Moderate,58.0715734550808
0.1889925415477255,4.246202634887519,Listening,Medium,Low,Auditory,Good,High,100.0
3.828065906654348,4.462620994044349,Listening,High,Medium,Visual,Poor,Moderate,53.04049560358956
5.972940074439274,3.2307414301118,Watching,High,High,Visual,Poor,Moderate,16.450549059651348
6.707658359280856,4.373278517246381,Listening,Medium,High,Visual,Poor,Low,26.83701667549152
4.003640159231696,0.5693673130178345,Watching,Medium,Medium,Textual,Poor,High,0.0
3.6497831614052703,0.9825611079628558,Doing,High,High,Auditory,Average,Moderate,5.2142730367719885
0.6868890598757637,0.9165923017344444,Doing,High,High,Visual,Good,Moderate,45.67796872249188
3.887222330643939,3.7067210791462974,Doing,High,Medium,Visual,Good,Low,45.84680042792187
2.7218556448612232,0.8131180259461056,Watching,High,High,Visual,Good,Low,11.101053181933048
4.289233438096681,2.733639676098382,Watching,Low,Low,Auditory,Average,Moderate,20.21208663921521
2.7822118003481724,2.627181043863301,Listening,Medium,Low,Auditory,Poor,Moderate,31.777923492763342
1.7580639518075307,1.898165856012084,Watching,High,Medium,Textual,Good,Low,53.67868991425104
0.7552603990757979,4.416823264739449,Doing,Medium,Low,Textual,Good,Low,91.98681492883716
2.272937267663381,1.266949408459982,Listening,High,Low,Auditory,Average,Low,24.569307221738057
0.7668493565854907,2.0860825297965797,Listening,Low,Medium,Textual,Poor,High,69.50748637134735
1.3205889606854893,3.983771750103181,Listening,Medium,High,Auditory,Poor,Low,75.7816174297295
6.912619494198867,0.6369004147697791,Listening,Low,Low,Textual,Poor,Low,8.085231166801186
3.164314542655669,3.528276801108659,Listening,Medium,High,Textual,Good,Low,51.23529498563445
3.7699151888846143,4.173789768627067,Listening,Low,Medium,Auditory,Average,High,41.40508685015104
6.127967848286786,4.6952052747717525,Listening,High,Low,Visual,Good,High,33.78163733814066
6.969425413385745,4.443334882211682,Watching,High,Medium,Visual,Average,Low,39.93702474376327
4.120729700478303,1.9372285257515836,Listening,Low,High,Textual,Average,Low,9.256162223127596
5.706069365204784,3.1386386359532867,Watching,High,Medium,Visual,Good,High,20.59357008014128
2.35589306792306,0.8478207191770963,Listening,Low,Low,Visual,Average,High,5.16547719818539
2.209633306386309,1.660415015966039,Doing,Low,Medium,Textual,Average,Moderate,30.754619302212134
2.8786556748624657,0.9240007043637832,Listening,Medium,Medium,Visual,Average,High,6.124627351453651
4.740300112448179,1.918342805692837,Listening,Low,Medium,Auditory,Poor,High,22.911366839792144
4.807122655860181,4.4383424605642805,Watching,Medium,High,Auditory,Poor,Low,26.73098928109463
2.27515209908121,2.0622507785343167,Doing,Low,High,Visual,Poor,Low,44.7188171419532
1.019148476542738,3.0285414635064187,Listening,Medium,High,Auditory,Poor,Low,68.29932879597435
4.463534169612009,2.4502138165172336,Watching,Medium,High,Auditory,Good,High,27.037663147414108
0.9854484491024752,2.565124359344309,Listening,High,Low,Visual,Good,Moderate,67.73605846130673
4.091598306782378,4.863074233264512,Watching,Medium,High,Auditory,Good,Low,43.29232201525117
4.884612683588532,1.8326951071873607,Doing,Medium,High,Textual,Poor,Moderate,21.305658395882272
4.934219325121716,3.322960112854271,Doing,Low,Low,Textual,Good,Moderate,36.03680056266379
5.298957563551218,2.3902820131075115,Watching,Medium,High,Textual,Poor,High,20.16603410675584
6.122730008803085,0.7751578147145879,Watching,High,Medium,Visual,Poor,High,6.0661827916593385
3.5497170445570405,2.701988742309062,Listening,Low,High,Auditory,Average,Low,22.46485024894168
5.138719407754041,4.160044980702987,Doing,Medium,Low,Visual,Average,High,41.7846056401225
4.372291874024273,0.9443883590675975,Listening,Low,Medium,Visual,Poor,Moderate,0.9804385428390124
1.38781558460401,0.8131633132833904,Doing,Low,Low,Auditory,Average,High,26.451215622406338
0.2772585495989164,1.1913418417697,Listening,Low,Medium,Auditory,Average,High,82.65967511985713
2.063335561170843,3.939800501251877,Watching,Low,Medium,Auditory,Average,Moderate,55.679010520099744
3.156932573729574,3.7579792286513207,Doing,Low,Medium,Visual,Average,High,55.137522951646034
4.358031016557728,3.042579960077497,Doing,Medium,Low,Visual,Good,High,31.94300003472937
5.9647193804721175,2.607018818416846,Doing,Low,Medium,Textual,Average,Low,12.947856170051958
1.454095445272543,4.497466166161799,Watching,Low,Medium,Visual,Poor,Moderate,73.64180033207943
0.966293550299492,3.950140207250671,Listening,High,Medium,Auditory,Average,High,79.40012458692671
6.74801163757286,4.153740130858123,Doing,High,Medium,Visual,Average,Moderate,31.667938121416874
0.8455074596972091,4.159680356077944,Watching,Low,Medium,Textual,Good,High,76.16493599995505
3.4015883837396057,3.392227196355011,Doing,Medium,High,Auditory,Good,Low,45.12724523462419
4.140389728673783,2.5610658094217564,Doing,High,Low,Textual,Good,High,23.796645896510256
