time_days,strength_of_memory,learning_method,material_complexity,information_relevance,presentation_type,sleep_quality,stress_level,memory_retention_%
2.62920319291666,3.72498088160164,Listening + Watching,High,Low,Textual,Average,Low,58.871952841415
2.67613681111964,4.91266455712154,Doing,Low,High,Visual,Poor,Low,66.3329319068724
1.14473206315899,4.12051421510884,Listening,Medium,Low,Auditory,Average,Moderate,83.416331976658
5.60932918485321,4.37007538809295,Doing,High,Low,Textual,Average,High,41.655768063204
4.97987546551442,2.11836534430551,Listening,High,High,Visual,Poor,Moderate,10.4678153103371
1.41363432544954,1.96198972916548,Listening,Low,High,Textual,Good,Moderate,53.7637659290677
2.63038116929721,2.8267175961056,Watching,Low,Low,Auditory,Average,High,40.1189426911525
0.830054671509948,0.705769766430227,Listening + Watching,High,High,Visual,Poor,Moderate,40.1993331861886
4.434625519942,4.7541116050544,Doing,High,Low,Visual,Good,Low,52.4717193878896
0.937466279385476,1.14703327857287,Listening + Watching,High,Medium,Textual,Poor,Moderate,51.9109799018946
6.90294576351193,4.56355867625642,Listening + Watching,High,Medium,Textual,Good,Low,24.4324673440877
5.48670631534625,0.876119999001601,Listening,High,Low,Visual,Poor,Low,0
2.79264599212957,4.20181217455352,Listening,Low,Low,Auditory,Good,Moderate,53.9139084977468
4.09209113272755,1.18383136645197,Doing,Low,High,Auditory,Good,High,8.53418686321432
6.38825853189322,0.671592263411627,Doing,Medium,Low,Textual,Poor,Moderate,14.2790191329335
3.9232850347312,3.73770252616734,Doing,Medium,Low,Textual,Average,Moderate,36.4621510216072
1.30403955614589,1.76119385078493,Listening,Low,High,Textual,Good,Moderate,55.2771113854421
2.71305315351,3.71523268752957,Watching,Medium,High,Auditory,Poor,Low,50.4336246701098
5.91769956870524,2.99788362712769,Doing,High,Medium,Auditory,Average,Low,18.6191960562331
4.54506981032836,0.989633256035295,Listening,Medium,Low,Textual,Average,High,0
4.58999825190322,4.69458532985524,Watching,High,Low,Textual,Poor,High,38.5988320312215
6.08106825125058,2.53541378643565,Listening + Watching,High,Medium,Visual,Poor,Moderate,18.0009798018875
6.26841409649128,3.8050127500941,Listening,Medium,Low,Visual,Good,High,14.1285551000092
6.44656874527811,2.75459257407031,Doing,Medium,High,Visual,Poor,Moderate,13.8344247735184
0.754459433446777,3.21962663732542,Doing,High,Low,Visual,Average,Low,86.4886640320214
3.8544694135454,1.86248116560512,Watching,Low,High,Textual,Poor,Moderate,14.4708120922438
5.2095156964064,1.40162136801553,Watching,Medium,Low,Auditory,Average,Moderate,8.01368959953395
5.3227952313764,2.94156591533631,Listening,Medium,Medium,Auditory,Average,Moderate,18.7195872656082
4.28634179359303,2.48098537836951,Watching,Low,High,Visual,Poor,Moderate,17.8222517376517
1.25083261276735,2.2555094604527,Listening,Medium,High,Auditory,Average,High,59.6143022596095
5.60220182219748,3.5265523779258,Watching,High,Medium,Visual,Average,Moderate,23.2490096836691
5.06876820125313,3.60727984405011,Listening + Watching,Low,High,Textual,Good,Low,29.7743800560377
0.69433682368835,0.706640252410684,Doing,Low,Medium,Visual,Average,Moderate,47.0153854533442
3.3002877902532,2.02435022409652,Doing,High,Low,Auditory,Good,Low,17.8295074248829
1.30044405670045,2.3529404760187,Listening + Watching,High,Medium,Auditory,Good,High,68.7074784444173
2.42859161541951,0.936014725238756,Doing,High,Low,Auditory,Good,Moderate,19.2072626923556
0.22475953621923,1.5615539001423,Doing,Low,High,Textual,Good,Low,100
2.86227609203423,0.732388087502405,Doing,High,High,Visual,Average,Moderate,6.95303020248536
3.89415075597785,4.98308944377659,Doing,Medium,Medium,Textual,Average,Moderate,57.630619210309
4.3751198905069,3.8145074133643,Listening + Watching,Medium,Low,Textual,Poor,High,28.7348944114074
4.6780833813881,0.893525704262392,Listening,High,Medium,Visual,Good,Low,0
5.87041006040697,0.591122209055415,Doing,Medium,High,Auditory,Average,Low,7.82012501063608
1.58669406020254,3.73679510068526,Listening + Watching,Medium,High,Auditory,Good,Low,69.0089109397732
0.931324574825429,2.476364745572,Doing,Low,Low,Auditory,Good,Moderate,82.8910702690497
5.97560648609569,4.04058519079059,Listening + Watching,High,Low,Auditory,Poor,High,35.1806270623311
1.18062842275928,4.65564217018273,Listening + Watching,Medium,High,Textual,Good,Moderate,90.5190803034541
6.82584456121975,3.19685175057368,Listening,High,High,Visual,Average,High,15.8118209350086
5.9135137828506,1.34198790312764,Watching,High,Low,Visual,Average,High,6.42478691208206
3.55604858063823,4.01987316220904,Listening,Medium,Medium,Visual,Average,Low,35.8787310014444
6.87180783196197,4.80115284428469,Listening,Medium,Medium,Textual,Average,High,31.8987211255764
0.771899430845229,3.1110407917698,Doing,Low,Low,Auditory,Good,Low,93.2863924792234
2.1911537521082,3.5689885127633,Listening + Watching,Low,Low,Auditory,Average,Moderate,53.7215896168338
4.50374846378022,2.01863612766503,Watching,Low,Low,Visual,Poor,Moderate,15.0814196380581
2.51504739246493,2.2168746259714,Listening + Watching,Medium,High,Auditory,Good,High,35.924672319796
6.50577060866746,3.80594524033879,Doing,Low,Medium,Textual,Average,Low,36.3460441143426
0.552820008426941,4.67496994283069,Listening + Watching,High,Low,Auditory,Average,Low,90.4722376154572
3.89094164122066,3.33044774250959,Doing,Low,Medium,Auditory,Poor,Moderate,40.5526497718892
4.17697724502629,4.05431558818406,Listening,Low,High,Auditory,Good,High,37.6214537872354
4.60382405406285,1.27235757836918,Listening,Low,High,Visual,Poor,Low,3.41593864366651
1.86409694098952,1.45381590616088,Doing,High,Low,Textual,Poor,Low,47.4841371466468
2.61550834988707,2.89415609075026,Listening,High,Low,Visual,Average,High,49.9612461930142
5.92139565468835,1.29449386509278,Listening + Watching,Medium,Low,Textual,Average,Moderate,0
1.4451051058941,3.35747781599416,Watching,Low,Low,Visual,Poor,Low,69.4596111890034
5.8053881454962,1.81243933427615,Watching,High,Medium,Textual,Good,Low,6.00693497073846
3.98232241802892,4.06189678400101,Listening + Watching,High,Low,Textual,Good,High,48.187201893582
5.35909382723917,4.13649655976455,Watching,High,Medium,Visual,Good,High,30.4388376574077
5.02389082721795,2.58704355089909,Listening + Watching,Medium,High,Visual,Poor,Low,16.7794651165104
1.53182931815567,1.31364785766936,Doing,Medium,High,Auditory,Good,Low,34.9708679639826
4.02480788139372,3.4104873248687,Watching,Medium,Medium,Textual,Average,High,30.7144413340271
6.08728975435514,4.96754158218614,Doing,Low,Medium,Textual,Poor,High,37.7609503832011
3.08160203393331,3.30165904074136,Doing,High,Low,Textual,Poor,Low,49.2929723506986
6.76947631454089,0.660986108213035,Listening + Watching,Medium,Low,Textual,Poor,High,3.65078478288761
3.22028419070185,0.577822890951872,Watching,Medium,Low,Textual,Good,Low,10.909724815575
1.0852208930084,1.94162886721538,Listening,High,High,Auditory,Good,High,60.8587354067147
2.78709929253595,1.38102713087182,Listening,High,Medium,Auditory,Average,Low,18.6600952345417
6.66674660409471,4.15873043214489,Listening,Low,Medium,Auditory,Good,Low,20.4340611463464
2.30607386044499,4.301625501662,Listening,Low,Medium,Textual,Good,High,54.3152824947427
6.08987730308273,1.66378447089714,Listening + Watching,Low,Medium,Visual,Good,Moderate,13.4892963135051
6.18062970360504,1.96540149627452,Doing,Medium,Low,Visual,Good,Low,8.34059324187261
2.51628701789053,1.56311135471802,Watching,Medium,Low,Textual,Average,Moderate,11.8788130795147
0.674477840549362,4.58772146317069,Listening + Watching,High,Medium,Auditory,Average,Moderate,95.655955048198
5.09944957319585,2.76192200580027,Listening,Low,Low,Visual,Average,High,13.0032908259728
2.2494348631965,3.45261669836909,Watching,High,High,Visual,Good,Low,52.4541903677758
5.50217293837725,2.36966939014822,Listening + Watching,Low,Low,Auditory,Good,Moderate,19.7784940590734
3.15431845299699,3.33956387077039,Doing,Low,High,Textual,Poor,Low,43.2343320273005
3.44834052216409,2.23634919524781,Listening,Low,High,Textual,Poor,Low,14.38529404423
5.4675749065649,2.02855296978151,Watching,Low,Medium,Textual,Good,Moderate,14.8492768736694
2.73830698432523,3.35516032928066,Watching,High,Medium,Textual,Poor,Moderate,45.921609478434
3.15757868272811,3.15977935122045,Listening,High,Low,Textual,Average,Low,44.100297186551
2.69571423451039,1.82087579375577,Doing,Medium,Medium,Visual,Average,Moderate,34.8842086271309
2.63464955541323,1.17206802643763,Listening,Low,High,Auditory,Average,Moderate,14.8406942937885
3.72903138062007,2.15859512227162,Doing,High,High,Visual,Poor,Low,27.5895125404745
5.68071616705794,2.36838937613859,Watching,Low,Low,Visual,Average,Moderate,11.8979316041281
2.59620135226571,3.32907950041072,Listening,Low,High,Visual,Average,Moderate,52.5197739868973
3.71735757171038,4.61537943636589,Doing,Medium,Medium,Auditory,Average,Low,57.762004402074
4.72801854555395,0.662831588898163,Doing,Medium,Low,Visual,Good,Moderate,6.13471246968559
1.95913217949522,1.5964745564383,Listening + Watching,High,Low,Visual,Good,High,38.2773457824101
2.01490735382651,1.37172174025802,Doing,High,Low,Textual,Average,Low,28.9213839705471
6.54055057646184,2.76032483912203,Listening,Medium,Medium,Auditory,Average,High,8.78985017219468
5.09238855598451,2.43365363169422,Listening,High,High,Textual,Good,Low,16.1799053552157
4.08258806594083,3.78066930719085,Doing,High,Medium,Textual,Good,High,39.7921667333889
4.56926837550222,1.59087160645189,Listening,Medium,Low,Visual,Poor,High,7.39561475002597
0.302166157413587,3.17524264587391,Watching,Low,High,Textual,Good,Moderate,94.8229689262298
4.36491046237571,4.47735768619982,Watching,Low,Low,Visual,Average,Low,38.0268881121818
3.61561122524699,4.59804982963237,Listening,Medium,Medium,Textual,Good,Low,50.149501134736
3.86567279047811,4.81453072126264,Doing,Low,Low,Auditory,Average,Moderate,51.6046502205092
2.58002440513264,3.97967518435995,Watching,Low,Medium,Auditory,Poor,Moderate,59.0065407632572
0.662169894219299,4.57694557816512,Doing,Medium,Low,Textual,Good,High,96.1838212903915
1.43404071192316,1.55538892393373,Listening,High,Low,Visual,Poor,Low,41.6372221123821
6.66013852116744,1.38911424957715,Listening + Watching,Medium,Low,Visual,Average,Moderate,2.83372112262349
2.92002697966944,0.529196377012369,Watching,Medium,Medium,Visual,Average,Moderate,1.22832737986516
3.32011377523296,3.68079960843094,Listening,Low,Medium,Textual,Average,High,42.5496567986947
0.463697549988729,4.71860234516185,Watching,Medium,Medium,Visual,Average,High,97.7625086381241
0.359206983853466,1.34120905268754,Doing,Low,Medium,Textual,Poor,Moderate,83.8958764271712
5.04855198462263,3.36624608942096,Listening + Watching,Medium,Medium,Auditory,Good,High,33.9219778539637
3.81285318243567,3.859068916498,Listening + Watching,High,High,Visual,Good,Low,39.9530527357149
3.61007129109224,4.67426405816625,Listening,Low,Low,Textual,Average,High,48.8643955372509
1.77755925991641,3.4108710080775,Watching,Medium,Medium,Visual,Average,Low,58.850125791902
5.23878004824646,4.86632179736939,Listening + Watching,Low,High,Textual,Poor,Moderate,48.2981722451395
1.26083239584859,2.05102913455647,Watching,Medium,High,Visual,Poor,Moderate,62.8969785061486
1.41054973126104,2.07467840197133,Doing,Medium,Low,Auditory,Average,High,61.0958883484172
3.2789139823031,2.94355629506456,Doing,Medium,Low,Textual,Average,Moderate,39.1512918356024
2.07533104857239,2.22575846502158,Listening,Low,Low,Textual,Good,High,32.7753222944285
1.80749457050871,0.506415777293897,Listening + Watching,Low,Medium,Auditory,Good,High,11.2093190279495
4.55213974741799,3.79297411289144,Listening + Watching,High,Low,Auditory,Good,High,37.6525762604922
4.59170504200796,3.88272668665318,Watching,High,Low,Visual,Average,High,36.9389437169953
5.78916778161951,3.86138572109047,Doing,High,Low,Textual,Poor,Low,23.9980301683737
2.98218911211353,2.0525929997471,Listening + Watching,High,High,Textual,Poor,Low,30.5969633430043
0.604287128080437,2.85030262990027,Listening,Medium,Medium,Visual,Poor,Moderate,84.0407466684323
1.98829805595806,2.11988083179501,Listening,Low,Low,Visual,Average,High,35.6339072166056
6.86203769605804,0.572163800137906,Listening + Watching,Medium,High,Textual,Average,Moderate,7.08324636890971
4.21418416910564,3.03102023572138,Listening,Low,Medium,Auditory,Poor,High,22.2640268305481
4.99718588512704,1.05692299737805,Listening + Watching,Low,Low,Visual,Poor,Moderate,3.25760083807644
0.15076902441536,0.860185958411483,Listening + Watching,Medium,High,Textual,Poor,Low,87.7696010369425
3.67561955205939,3.89974580913554,Listening + Watching,Medium,Medium,Visual,Average,Moderate,44.1336664444587
0.358947736969442,0.542777910881475,Listening + Watching,Low,Low,Auditory,Good,High,64.3108330284035
4.02768846343099,4.81553799623927,Watching,High,Low,Textual,Good,High,43.7181390160567
6.45331886248892,2.8186491385066,Listening + Watching,High,High,Textual,Average,Moderate,12.4023763473294
6.78209200045281,4.92357393817767,Listening,Low,Low,Textual,Good,Moderate,30.2859518361285
3.82981346018358,0.760989076127188,Doing,Medium,High,Auditory,Poor,High,14.790575586428
3.26161315624029,3.12588296989661,Watching,Medium,High,Visual,Good,Moderate,41.321983630437
6.62061795031461,2.0719716618916,Doing,Low,High,Auditory,Poor,Low,19.9416675547004
4.7479078407772,4.29567121766429,Doing,Medium,Medium,Auditory,Average,High,43.0732035682125
0.547805028815025,2.12550230855429,Doing,Low,High,Auditory,Average,High,87.058441602657
3.31350648590573,1.67219410575807,Doing,Low,Medium,Textual,Poor,Low,19.2664105833701
1.7576906274037,4.35898907194961,Doing,Low,Low,Auditory,Poor,Moderate,82.8106967943773
3.3416498179959,2.18593891243967,Listening,Medium,Medium,Textual,Good,Low,22.2208651400674
3.2427124468439,0.575749939372527,Listening + Watching,High,High,Textual,Poor,High,5.3402206979228
4.11679913942172,2.256300953777,Listening,Low,Low,Visual,Average,Low,15.1635142978793
2.56171638340983,3.44535021054924,Watching,Medium,High,Visual,Average,Moderate,52.726202176252
1.2334661012459,1.64461792462872,Listening,High,High,Auditory,Good,Moderate,48.6543037703429
3.5756640986707,2.44394416591321,Watching,Low,Low,Textual,Poor,High,26.0999233268835
5.82839990198576,0.755218122270015,Listening + Watching,High,High,Textual,Poor,High,4.92182228575524
4.68168437366646,3.14641756181281,Doing,Medium,Medium,Visual,Good,Low,30.5922106995322
2.43473827488399,3.90332715737177,Listening + Watching,High,Low,Textual,Average,Moderate,59.3522430850861
6.55510885703612,2.359906526305,Listening,High,Low,Auditory,Poor,Low,14.3259978012784
6.39423224161936,2.39104684760657,Listening,Medium,Low,Textual,Good,High,0
1.54450395575028,0.897271243632124,Listening + Watching,Low,High,Auditory,Good,Low,26.6236907486441
0.371981337330505,1.40873389030392,Listening + Watching,Medium,High,Visual,Good,Moderate,88.7340449853071
5.21503008762026,1.19603886407561,Listening,Medium,Low,Visual,Good,High,0
5.81051080330916,2.66759495897692,Listening + Watching,Low,Medium,Textual,Poor,Low,17.4673150299615
6.77826550506435,2.88164993427838,Watching,Low,High,Textual,Good,Low,16.4263517420013
6.23987111920934,4.77023059077917,Watching,Medium,High,Visual,Poor,Moderate,25.2688591456082
4.24368990062426,0.829541769247553,Listening,Low,High,Auditory,Average,Moderate,2.94288024341738
3.75736114056543,3.19940587919771,Listening,Low,Medium,Auditory,Good,Low,27.2407475355385
0.292103253711845,2.86924337297709,Listening + Watching,Medium,High,Auditory,Good,Moderate,96.9859941773087
1.80192948322897,2.82304894071123,Listening + Watching,Medium,High,Visual,Average,High,65.7073271264864
3.27134178695719,4.42921679322272,Doing,Medium,Medium,Visual,Good,Low,65.2571289183827
4.43667691057662,1.42492311812969,Watching,Medium,Medium,Visual,Poor,Low,7.72013830039218
3.94503764989703,0.683479734536172,Listening,High,High,Textual,Average,High,0
5.22418832880367,3.52522178435387,Listening,High,Low,Visual,Average,Moderate,22.1671571424617
2.03039182312058,2.05320858861191,Listening,Low,Low,Auditory,Poor,High,29.1331923603007
3.99817299280207,0.579154622956361,Listening,High,Medium,Auditory,Poor,High,0
0.708181479396466,1.63118303280686,Doing,High,High,Visual,Average,Low,78.6048657894047
2.95429211272413,1.89197048397565,Watching,High,Medium,Visual,Good,High,16.1679167841745
5.27610974738675,3.27577269552909,Doing,Low,Medium,Auditory,Poor,Moderate,27.9404863162587
4.8844658886604,1.27663607322172,Watching,High,Low,Visual,Poor,Low,0.0986275673454732
6.93543488648804,2.35874456579029,Listening,Medium,Medium,Textual,Poor,Moderate,15.2533922069005
2.01744876931552,2.67113949988025,Watching,Medium,Medium,Visual,Average,High,50.9815020919436
3.53750616430046,2.56656826113841,Listening,Low,High,Auditory,Good,High,30.4524788942225
2.37375985504058,4.88273345000052,Doing,Low,High,Auditory,Poor,Moderate,71.9616941648287
3.14016148700831,0.704769070056333,Watching,Low,Medium,Visual,Average,Low,6.96626666347229
6.01295589609878,4.7793568390358,Listening + Watching,High,Medium,Auditory,Average,High,40.3222726796152
